company,education,experience,location,position,salary
火豹科技,本科,1-3年,广州,Android开发工程师,6k-10k
广州经传,本科,1-3年,广州,安卓工程师,10k-16k
乐典乐器,大专,3-5年,广州,UI设计师,7k-10k
酷骇游戏,不限,不限,广州,场景原画,4k-6k
广州蜃龙游戏,大专,1-3年,广州,AS3工程师,8k-15k
奥买家,本科,3-5年,广州,iOS开发工程师,10k-20k
世讯,本科,1-3年,广州,Android开发工程师,10k-20k
八熊,本科,1-3年,广州,Android开发工程师,7k-9k
秒乐,大专,1年以内,广州,小游戏前端工程师,10k-16k
秒乐,大专,1年以内,广州,COCOS客户端开发工程师,10k-16k
好太太集团,大专,1-3年,广州,APP开发工程师,7k-10k
祝博士教育,大专,1-3年,广州,安卓程序开发员,6k-12k
星空计划,本科,应届生,广州,Android开发实习生,3k-6k
猫玩,大专,3-5年,广州,中高级Android开发工程师,10k-20k
炬视科技,本科,1-3年,广州,研发工程师,10k-20k
腾讯,本科,1-3年,广州,微信ios开发,15k-30k
腾讯,本科,1-3年,广州,微信客户端业务开发工程师-小程序业务方向,15k-30k
深圳来电科技有限公司,大专,3-5年,广州,技术支持工程师,5k-8k
中软国际,大专,1-3年,广州,软件测试工程师,8k-12k
网梯科技发展有限公司,本科,1-3年,广州,ios开发工程师,8k-12k
蜜源网络科技,大专,5-10年,广州,资深测试工程师,9k-15k
祝博士教育,本科,1-3年,广州,Android,6k-12k
歆瑷,不限,1年以内,广州,H5前端开发,4k-8k
赤骥商贸有限公司,大专,3-5年,广州,安卓前端开发,12k-20k
广农数链信息科技,大专,3-5年,广州,高级Android工程师,8k-16k
创翼维科技,大专,1-3年,广州,Android,6k-8k
图吉科技,本科,1-3年,广州,Android开发工程师,8k-12k
广东晟中,本科,3-5年,广州,技术总监,20k-25k
览众科技,本科,3-5年,广州,IOS/安卓原生开发工程师,12k-15k
1377游戏,大专,1-3年,广州,商务专员,8k-15k
麦驰网络,本科,3-5年,广州,平台技术主管,15k-20k
广州多益网络,本科,1-3年,广州,手机软件开发工程师,8k-16k
海通安恒,大专,3-5年,广州,Android开发工程师,10k-16k
圣火传奇,不限,1-3年,广州,测试工程师,6k-8k
广州弘凯物联网服...,大专,应届生,广州,前端开发工程师,5k-10k
丽晶软件,大专,1-3年,广州,安卓开发工程师,8k-12k
爱竞彩,不限,不限,广州,Android工程师,6k-8k
飞跑科技,大专,1-3年,广州,脚本开发工程师,8k-16k
一起牛,大专,5-10年,广州,UI设计师,8k-12k
广州视睿,本科,3-5年,广州,质量测试工程师,8k-16k
广州骏伯网络,大专,不限,广州,安卓开发,5k-10k
广州骏伯网络,大专,不限,广州,安卓开发实习生,3k-6k
广州骏伯网络,大专,1-3年,广州,安卓开发工程师,8k-15k
广州多融,大专,3-5年,广州,APP推广运营,10k-15k
讯一佳,本科,3-5年,广州,高级安卓开发工程师,20k-30k
讯一佳,本科,3-5年,广州,中级安卓开发工程,12k-18k
广州骏伯网络,本科,1-3年,广州,PC客户端工程师,8k-15k
广州骏伯网络,不限,5-10年,广州,市场中心负责人,15k-25k
播种网,大专,1-3年,广州,测试工程师,5k-7k
中运传媒,大专,3-5年,广州,c++中级工程师,10k-18k
中运传媒,大专,1-3年,广州,Ｃ＋＋初级工程师,7k-10k
微奇科技,大专,3-5年,广州,iOS开发,8k-15k
微奇科技,大专,3-5年,广州,Android开发,8k-15k
虎牙直播,本科,1-3年,广州,web前端工程师,15k-30k
海通安恒,大专,3-5年,广州,iOS开发工程师,8k-15k
海通安恒,大专,3-5年,广州,Android开发工程师,8k-15k
国光电器,硕士,不限,广州,Android软件工程师,15k-25k
广州信可科技,大专,1-3年,广州,Android工程师,9k-12k
敦和信息,大专,3-5年,广州,Android开发工程师,8k-15k
广州视臻,本科,3-5年,广州,高级交互设计师,15k-30k
炬视科技,本科,1年以内,广州,Android,8k-15k
炬视科技,本科,3-5年,广州,技术总监,10k-20k
医和你,本科,1-3年,广州,Android工程师,10k-15k
红贝电子,大专,1-3年,广州,web前端开发工程师,4k-8k
云实科技,本科,1-3年,广州,Android工程师,8k-13k
中传信息,本科,5-10年,广州,Android开发工程师,15k-25k
橙色ETC,大专,1-3年,广州,UI设计师,4k-8k
乐盈信息,本科,1-3年,广州,Ui美工设计,4k-8k
广州炫动信息科技,大专,1-3年,广州,游戏广告设计师/平面设计师,8k-16k
津润教育,大专,1-3年,广州,APP开发,8k-15k
汉风科技,大专,3-5年,广州,UI设计师,10k-15k
赞赏信息,本科,1-3年,广州,音视频开发工程师（客户端）,15k-30k
禾多云力,本科,1-3年,广州,web前端研发工程师,7k-14k
毕思达信息科技,大专,1年以内,广州,APP开发工程师,4k-7k
禾多云力,本科,1年以内,广州,Android高级研发工程师,10k-20k
禾多云力,本科,1-3年,广州,UI设计师,6k-8k
火豹科技,大专,1-3年,广州,安卓开发工程师,6k-10k
图匠数据,本科,5-10年,广州,移动端开发主管,25k-30k
达普信,不限,3-5年,广州,Java工程师,8k-9k
赞赏信息,本科,1-3年,广州,音视频开发工程师,15k-30k
中运传媒,大专,1-3年,广州,Android工程师,7k-10k
古为科技,大专,1-3年,广州,Android开发,4k-6k
古为科技,大专,1-3年,广州,UI设计工程师,4k-6k
骏霖文化,大专,1-3年,广州,游戏主美,10k-20k
寰讯股份,大专,1-3年,广州,U3D,5k-10k
寰讯股份,本科,3-5年,广州,Android,8k-12k
涛平教育,大专,1年以内,广州,cocos2dx,5k-10k
涛平教育,大专,1年以内,广州,Cocos2d-x工程师,5k-10k
千锋互联,大专,3-5年,广州,web前端讲师,15k-30k
奥飞娱乐,本科,1年以内,广州,web前端,15k-20k
广东源溢,大专,1-3年,广州,Android工程师,8k-15k
广东源溢,大专,1-3年,广州,安卓开发工程师,8k-15k
三维家,本科,不限,广州,中高级C++算法工程师,15k-30k
视源股份(CVTE),本科,1-3年,广州,Android应用开发工程师（MAXHUB）,12k-18k
乐源,本科,3-5年,广州,安卓工程师,10k-16k
乐源,本科,3-5年,广州,安卓工程师,10k-16k
恒拓高飞,大专,不限,广州,安卓开发工程师,9k-15k
前海易物,本科,1-3年,广州,软件测试工程师,6k-10k
六色软件,大专,3-5年,广州,安卓开发工程师,10k-18k
恒峰,本科,1-3年,广州,Web前端开发工程师,8k-15k
云美工坊,大专,1-3年,广州,Android 开发工程师（要求蓝牙经验）,8k-12k
房点科技,大专,不限,广州,前端开发,8k-10k
万邦法务科技,大专,1-3年,广州,Android开发工程师,10k-20k
美味不用等,大专,1-3年,广州,实施工程师,6k-12k
鼎盛科技,大专,1-3年,广州,Web前端开发工程师,7k-8k
安绿环科技,本科,3-5年,广州,Node.js,15k-25k
绿芽儿互联网科技,本科,3-5年,广州,UI设计师,5k-10k
成高成网络,本科,3-5年,广州,Android高级开发工程师,12k-20k
商基网络,本科,1年以内,广州,Android开发工程师,4k-6k
今科科技,本科,3-5年,广州,UI设计师/产品交互设计师,6k-8k
成高成数据集团,本科,3-5年,广州,Android高级开发工程师,12k-20k
安绿环科技,大专,3-5年,广州,web前端,10k-15k
善若科技,本科,3-5年,广州,测试工程师,8k-16k
广州美晴信息技术...,大专,1年以内,广州,COCOS前端工程师,10k-16k
万纵联,不限,1-3年,广州,Android,10k-14k
广州爱多聊网络,本科,3-5年,广州,小程序开发工程师,10k-20k
环娱动漫科技,大专,3-5年,广州,高级Unity 3D游戏开发工程师,12k-20k
广东天启,大专,1-3年,广州,Android,8k-15k
龙卫信息,本科,5-10年,广州,Java,15k-30k
龙卫信息,本科,5-10年,广州,技术总监／CTO,15k-30k
广州奔想,大专,1-3年,广州,安卓工程师,5k-7k
乌扑,本科,3-5年,广州,安卓开发工程师,10k-18k
渴渴,本科,1-3年,广州,Android,8k-9k
花镇情感,大专,1-3年,广州,APP推广,6k-8k
花镇情感,大专,1-3年,广州,ASO优化,5k-8k
前海易物,大专,3-5年,广州,Android开发工程师(中高级),8k-15k
唯厘科技,本科,1-3年,广州,产品经理,6k-12k
西文图书公司,本科,3-5年,广州,Java开发经理,20k-30k
恒泰网络,大专,3-5年,广州,Android开发工程师,12k-14k
云际信息,大专,1年以内,广州,游戏制作人,8k-16k
恰迹科技,大专,3-5年,广州,Android高级开发工程师,10k-18k
恒峰,本科,3-5年,广州,高级前端开发工程师,15k-25k
博彦科技,本科,不限,广州,阿里UC-业务功能测试,6k-10k
海泉智腾贸易有限公司,大专,1-3年,广州,系统维护工程师,6k-8k
玩微游时代,大专,1-3年,广州,PHP,8k-9k
捷荣建筑,大专,3-5年,广州,UI设计师,8k-15k
超链,大专,1-3年,广州,测试工程师,5k-10k
广州乐牛,本科,3-5年,广州,iOS sdk开发工程师,10k-20k
广东天启,大专,1-3年,广州,Android开发工程师,8k-12k
鹤格互娱,大专,3-5年,广州,高级游戏前端主程,10k-16k
酷骇游戏,本科,不限,广州,手机游戏-PHP开发工程师,4k-6k
100教育,本科,1-3年,广州,音视频编解码开发工程师,25k-35k
100教育,本科,3-5年,广州,音视频传输SDK开发工程师,20k-40k
广州炫动信息科技,大专,1-3年,广州,H5游戏前端主程,20k-30k
研游网络,大专,1-3年,广州,cocos2d-x开发工程师,10k-20k
众玩,大专,1-3年,广州,H5客户端开发,10k-20k
众玩,大专,1-3年,广州,H5客户端开发,8k-12k
必可测,大专,3-5年,广州,移动应用开发工程师（高级）,10k-18k
必可测,大专,1-3年,广州,移动应用开发工程师,8k-12k
广东美胸汇,大专,1年以内,广州,APP推广专员,5k-8k
广州共享图书,大专,1-3年,广州,硬件攻城狮,8k-12k
煊凌科技,本科,1-3年,广州,Android,10k-11k
广东美至简/新媒体,本科,1-3年,广州,Android研发工程师,8k-12k
广州小跑科技,大专,不限,广州,Android开发工程师,5k-6k
赛博坦,大专,1-3年,广州,安卓开发工程师,8k-15k
广州诺特软件开发...,本科,1-3年,广州,android开发工程师,6k-8k
触宝,本科,3-5年,广州,【全球化】Android开发工程师,15k-24k
趋势动力,大专,不限,广州,Web前端开发实习生,3k-4k
趋势动力,大专,1-3年,广州,Web前端开发工程师,4k-5k
飞进科技,大专,应届生,广州,Android开发工程师,4k-8k
超链,大专,1-3年,广州,测试工程师,5k-10k
广州诺特软件开发...,本科,3-5年,广州,高级Android手机应用开发工程师,8k-13k
众攀网络,大专,1-3年,广州,Android开发工程师,6k-10k
奥飞娱乐,本科,3-5年,广州,高级移动客户端工程师,15k-25k
奥飞娱乐,本科,1-3年,广州,移动客户端工程师,7k-13k
上海堂然,本科,1-3年,上海,Android,10k-20k
Magic,本科,3-5年,上海,无线研发ios、android,22k-44k
今日头条,本科,应届生,上海,Android开发实习生,6k-10k
亮啦数据,大专,5-10年,上海,UI设计师,10k-20k
大白科技,本科,3-5年,上海,安卓工程师,13k-20k
上海庆科,本科,3-5年,上海,Android开发工程师,12k-20k
长亮科技,大专,1-3年,上海,Android工程师,9k-12k
朋友印象,大专,3-5年,上海,功能测试（App 测试）,12k-24k
上海庆科,本科,1-3年,上海,Android开发工程师,10k-18k
联众金融,本科,3-5年,上海,高级前端开发工程师-vue,14k-20k
中华企业网,大专,1-3年,上海,软件/APP测试工程师,6k-10k
高手电竞,大专,1-3年,上海,UI设计师,8k-12k
柯莱特,大专,1-3年,上海,Android工程师,8k-13k
运满满,不限,5-10年,上海,Android技术专家,30k-55k
玻机智能幕墙,本科,1-3年,上海,html5开发工程师,11k-22k
运满满,本科,3-5年,上海,Android开发工程师,25k-40k
远播教育集团,本科,3-5年,上海,产品经理,13k-18k
晓燕物流,不限,不限,上海,外卖配送员,6k-10k
亿爱网络科技有限公司,大专,1-3年,上海,软件开发工程师,10k-20k
比领网络科技有限公司,本科,1-3年,上海,PHP后端,12k-16k
上海北冕科技,本科,不限,上海,前端开发工程师,15k-25k
上海北冕科技,本科,不限,上海,前端开发工程师,15k-25k
平安好医生,大专,3-5年,上海,高级测试工程师/测试专家,15k-30k
耕子教育,本科,3-5年,上海,测试工程师,12k-18k
递易,不限,5-10年,上海,测试主管,10k-15k
晓信,本科,3-5年,上海,UE/UI设计师,15k-25k
拓链,本科,3-5年,上海,UI设计师,10k-20k
中骏集团,本科,3-5年,上海,Android开发工程师,20k-30k
贝电,本科,1年以内,上海,高级软件测试,7k-14k
小鹏汽车,本科,5-10年,上海,Android应用专家/高级专家,25k-45k
爱回收,本科,3-5年,上海,安卓开发,20k-30k
中科软科技,本科,3-5年,上海,Android开发工程师,15k-25k
阿拉丁,本科,1-3年,上海,Android,10k-20k
融之家,本科,3-5年,上海,高级安卓开发工程师,15k-25k
蚂蚁修,不限,不限,上海,手机维修工程师,6k-10k
泽乔网络科技,大专,3-5年,上海,产品经理,20k-40k
上海奉先,本科,3-5年,上海,安卓APP工程师,12k-15k
上海奉先,本科,3-5年,上海,高级嵌入式软件工程师,12k-15k
与德通讯,本科,3-5年,上海,Android驱动工程师,12k-24k
跨贸国际,高中,1-3年,上海,web前端开发工程师,6k-12k
掌门1对1,大专,3-5年,上海,H5游戏开发工程师,15k-30k
力当高,本科,10年以上,上海,CTO,25k-40k
泛微软件,本科,3-5年,上海,高级安卓开发工程师,15k-20k
上海角石,不限,不限,上海,Android,15k-30k
百考丝,本科,1-3年,上海,安卓开发,8k-12k
ASDC,不限,1-3年,上海,IT支持工程师,7k-8k
HEX,本科,5-10年,上海,智能门店研发总监（POS）,35k-60k
麦广互娱,本科,1-3年,上海,UI设计,6k-12k
益昂科技有限公司,本科,3-5年,上海,Android,10k-15k
文思海辉技术有限公司,不限,1-3年,上海,游戏测试,8k-10k
上海彩亿,本科,3-5年,上海,android开发,14k-26k
游伴伴,本科,3-5年,上海,资深android开发工程师,10k-18k
健康在线网络技术,本科,1-3年,上海,全栈开发工程师,8k-16k
祺鲲信息,大专,3-5年,上海,高级Android工程师,8k-15k
祺鲲信息,本科,3-5年,上海,高级测试工程师,10k-20k
chinapex,本科,3-5年,上海,Android开发工程师,10k-20k
溢米辅导,本科,5-10年,上海,Android开发工程师,15k-25k
云钓客,本科,3-5年,上海,Android开发工程师,11k-22k
宇起数字科技,本科,3-5年,上海,物联网平台技术开发经理,20k-25k
垓方网络科技,大专,3-5年,上海,WEB前端开发工程师,10k-15k
中科创达,本科,1-3年,上海,上海BSP开发工程师,10k-15k
温州贷,本科,3-5年,上海,高级测试工程师,15k-20k
晓燕物流,不限,不限,上海,陆家嘴招配送员,7k-10k
晓燕物流,不限,1年以内,上海,配送,6k-10k
下吉软件,大专,3-5年,上海,H5开发,11k-20k
浙江执御,大专,3-5年,上海,测试工程师（航旅事业部）,10k-18k
赞同科技,本科,1-3年,上海,Android开发工程师,6k-8k
上海南天,本科,1年以内,上海,前端开发工程师（初级）,6k-8k
公牛集团,本科,3-5年,上海,安卓工程师,15k-30k
氢腾科技,大专,1-3年,上海,React Native研发工程师,10k-20k
奔展信息,大专,1-3年,上海,安卓开发-李子园站,12k-14k
拓萧智能,不限,1-3年,上海,Android,6k-12k
Magic,本科,3-5年,上海,视觉设计,25k-50k
上海云望,本科,1-3年,上海,游戏测试工程师,5k-9k
上海云望,本科,3-5年,上海,cocos2d-x手游开发工程师,12k-22k
上海云望,本科,3-5年,上海,手机游戏客户端开发,10k-20k
从知科技,本科,1-3年,上海,Android,10k-15k
比领网络科技有限公司,本科,1-3年,上海,比领网络招聘 React Native开发,12k-20k
潇谦互联网金融公司,本科,1-3年,上海,APP推广,8k-15k
盛唐科技有限公司,大专,3-5年,上海,Android开发工程师,13k-15k
速涂信息,不限,1-3年,上海,Android开发高级工程师,12k-18k
京东集团,本科,5-10年,上海,Android开发工程师,18k-30k
翡鹿信息,本科,1-3年,上海,视觉设计师,10k-20k
翡鹿信息,本科,1-3年,上海,资深视觉设计师,10k-20k
altenchina,大专,3-5年,上海,BSP驱动开发（外派客户方）,12k-20k
链家网,本科,3-5年,上海,Android高级开发,15k-25k
国通快递,本科,1-3年,上海,Android开发工程师,12k-18k
初米,大专,1-3年,上海,Android开发工程师,8k-12k
恺英网络,大专,3-5年,上海,UI设计师,10k-20k
炎农科技,大专,1-3年,上海,产品专员,7k-10k
酒店哥哥网,本科,1-3年,上海,Android开发工程师,12k-20k
炎农科技,大专,3-5年,上海,产品经理,7k-13k
追书神器,本科,1-3年,上海,Android逆向工程师,15k-25k
掌门1对1,大专,3-5年,上海,H5游戏开发工程师,15k-30k
上海西弗瑞,本科,1-3年,上海,Android工程师,8k-10k
飞驰镁物,大专,3-5年,上海,移动端自动化测试工程师,12k-20k
上海千声网络,大专,1-3年,上海,安卓技术开发,9k-15k
图趣科技,本科,3-5年,上海,移动端SDK开发工程师（IOS）,15k-25k
中软国际,大专,3-5年,上海,移动端UI设计师,10k-12k
图趣科技,本科,3-5年,上海,移动端SDK开发工程师（Android）,15k-25k
智进咨询,不限,3-5年,上海,IOS开发工程师,8k-16k
携程旅行网,本科,5-10年,上海,测试开发专家,25k-35k
比科翱商贸,本科,1-3年,上海,RFID开发软件工程师,8k-15k
吾声,大专,1-3年,上海,Android开发工程师,10k-20k
车轮互联,本科,3-5年,上海,产品经理,15k-30k
上海佳岚供应链,不限,不限,上海,叮咚买菜送餐员,7k-10k
艾艺,本科,3-5年,上海,Android工程师,10k-20k
平安好房,本科,1-3年,上海,Android工程师,10k-20k
软通动力,大专,3-5年,上海,Android开发,8k-16k
汉领智能,本科,1-3年,上海,安卓工程开发,7k-14k
巍擎科技,本科,3-5年,上海,产品经理,10k-20k
WIT,大专,1-3年,上海,Android开发,8k-9k
泰恒科技,本科,1-3年,上海,软件测试工程师,7k-10k
腾讯,本科,5-10年,上海,25927-高级安卓虚拟化工程师（上海）,25k-45k
上海卡斗网络,大专,1-3年,上海,Android开发工程师,10k-18k
迅傲科技,大专,3-5年,上海,Android工程师,9k-15k
平安好房,本科,3-5年,上海,高级Android工程师,15k-25k
口袋理财,大专,1-3年,上海,APP推广专员,7k-14k
科匠(中国),大专,1-3年,上海,Android,8k-10k
上海直达软件,本科,3-5年,上海,高级Android开发工程师,10k-20k
蓝赞智能,本科,1-3年,上海,web 前端开发,7k-12k
火一网络,不限,1-3年,上海,游戏渠道商务,8k-15k
泛微软件,本科,1-3年,上海,Android安卓开发工程师,10k-15k
火一网络,大专,1-3年,上海,安卓渠道商务专员,8k-15k
未来商务,本科,3-5年,上海,技术经理,18k-30k
上海源石数据,大专,3-5年,上海,移动端开发工程师（Android）,15k-20k
犀石企业管理咨询,大专,1-3年,上海,前端开发工程师,10k-15k
汉堂,大专,1-3年,上海,游戏测试,6k-10k
汉堂,大专,1-3年,上海,游戏测试,6k-11k
软通动力,本科,3-5年,上海,java开发工程师,12k-20k
上海源石数据,大专,3-5年,上海,Android开发工程师,15k-20k
迪岳信息,大专,1-3年,上海,测试工程师,7k-10k
迪岳信息,大专,1-3年,上海,移动端测试,8k-10k
晓燕物流,不限,不限,上海,外卖配送员,8k-10k
晓燕物流,不限,不限,上海,外卖配送员,5k-10k
鸿研科技,本科,3-5年,上海,Android开发工程师,10k-15k
风云科技,本科,1-3年,上海,APP测试工程师,6k-8k
晓燕物流,不限,不限,上海,招聘外卖配送员,5k-10k
晓燕物流,不限,不限,上海,招聘外卖配送员,6k-10k
炉石,本科,1-3年,上海,软件工程师,6k-12k
晓燕物流,不限,不限,上海,招聘外卖配送员,5k-8k
上海银天下金融,本科,1-3年,上海,前端开发工程师,15k-25k
亿达信息,本科,1-3年,上海,软件测试工程师,11k-13k
K歌达人,不限,不限,上海,Android开发工程师,6k-12k
上海美浮特,本科,1-3年,上海,Android开发,14k-21k
假面科技,大专,3-5年,上海,UI设计师,12k-20k
上海耐常,大专,1年以内,上海,cocos creator,8k-12k
幻熊科技,本科,1-3年,上海,安卓/Android开发工程师(P4),9k-14k
科匠(中国),大专,1-3年,上海,Android开发工程师,8k-12k
今日头条,本科,1-3年,上海,UI设计师,14k-28k
三陶教育,本科,3-5年,上海,资深UI设计师,15k-20k
今日头条,本科,3-5年,上海,测试工程师,17k-34k
今日头条,本科,3-5年,上海,Android工程师（上海）,26k-50k
今日头条,本科,1-3年,上海,前端开发（高级）工程师,22k-44k
琴雁信息科技,本科,不限,上海,测试工程师（自动化）,10k-20k
数禾科技,本科,应届生,上海,Android,4k-5k
朋友印象,本科,3-5年,上海,软件测试,12k-24k
科权科技,大专,3-5年,上海,Android开发工程师,13k-18k
恒寿堂,本科,3-5年,上海,Android开发工程师,15k-25k
点到网,大专,不限,上海,商务,8k-13k
科匠(中国),大专,1-3年,上海,Android开发工程师,6k-10k
今日头条,本科,3-5年,上海,视频特效开发工程师 - C++方向,20k-40k
今日头条,本科,5-10年,上海,图形图像算法工程师,25k-45k
今日头条,本科,3-5年,上海,多媒体研发工程师 - 短视频,25k-45k
今日头条,本科,1-3年,上海,iOS多媒体SDK研发工程师,20k-40k
今日头条,本科,1-3年,上海,Android多媒体SDK 研发工程师,20k-40k
今日头条,本科,3-5年,上海,音效处理算法工程师,25k-45k
泛微网络,本科,3-5年,上海,安卓开发工程师,15k-30k
上海元聚,不限,3-5年,上海,高级 React Native 开发工程师,23k-35k
今日头条,本科,3-5年,上海,流媒体直播客户端研发工程师,25k-45k
先先信息科技,大专,3-5年,上海,UI设计师,10k-12k
那样科技,大专,3-5年,上海,测试工程师,10k-20k
日日煮,本科,3-5年,上海,Android 开发工程师,15k-25k
格灵深瞳,本科,3-5年,上海,Android,8k-15k
上海睿民科技,大专,1-3年,上海,Android,6k-12k
安骑科技,本科,1-3年,上海,测试工程师,10k-15k
上海苍游信息科技...,本科,1-3年,上海,Cocos游戏客户端开发工程师,10k-15k
安骑科技,本科,1-3年,上海,ios开发工程师,15k-20k
安骑科技,本科,1-3年,上海,Android开发工程师,10k-20k
丰盛信息科技,本科,3-5年,上海,测试工程师,8k-15k
PACTERA,不限,5-10年,上海,Android,16k-23k
上海坤海网络,大专,1年以内,上海,Android开发工程师,7k-13k
平安租赁,本科,3-5年,上海,测试工程师,10k-20k
百川医汇,不限,不限,上海,前端APP安卓工程师,8k-12k
乾朵传媒,大专,1-3年,上海,Android 工程师,10k-20k
黑泉游戏,大专,1-3年,上海,游戏测试工程师QA,5k-10k
DaDa  ,本科,5-10年,上海,Android 架构师,20k-40k
红点影视,本科,1年以内,上海,产品经理,10k-15k
可为科技,本科,3-5年,上海,Android,10k-15k
车能贷,本科,1-3年,上海,视觉设计师,7k-10k
知慧学院Athena,本科,1-3年,上海,StarReader 交互设计师,10k-15k
爱肤宝,本科,3-5年,上海,Android中级开发工程师,12k-16k
WiFi万能钥匙,本科,5-10年,上海,高级Android开发,20k-30k
容易网,本科,5-10年,上海,高级Android工程师,20k-25k
上海朝阳永续,本科,1-3年,上海,测试工程师,6k-7k
appcoachS,本科,1-3年,上海,Cocos2Dx游戏开发工程师【休闲游戏】,10k-20k
艾艺,本科,1-3年,上海,Android开发工程师,10k-18k
上海尚孔教育,本科,1-3年,上海,网站前端开发,10k-15k
乐其电商,本科,3-5年,上海,Android工程师,20k-25k
瓴泰科技,本科,3-5年,上海,前端高级工程师,9k-15k
泛付,本科,1-3年,上海,测试工程师,8k-16k
泛付,本科,1-3年,上海,测试工程师,8k-16k
中矿所,大专,3-5年,上海,运维工程师,8k-10k
携程旅行网,本科,3-5年,上海,高级前端工程师（机票）,18k-35k
携程旅行网,本科,5-10年,上海,资深前端工程师,22k-44k
上海天戏互娱,本科,1-3年,上海,安卓开发工程师,7k-12k
上海尚孔教育,本科,3-5年,上海,网站前端开发,10k-11k
义亨网络科技,不限,1-3年,上海,测试工程师,10k-15k
贝米钱包,本科,1-3年,上海,APP渠道营销经理,10k-20k
华钦科技,本科,3-5年,上海,Android,14k-15k
上海纯梦网络科技...,不限,不限,上海,Unity客户端程序,12k-20k
平安好房,本科,3-5年,上海,移动研发工程师 Android工程师,15k-30k
上海元聚,不限,3-5年,上海,React Native 开发工程师,23k-35k
上海尚孔教育,本科,1-3年,上海,网站前端开发,10k-13k
付费通,大专,3-5年,上海,安卓开发工程师,15k-20k
神州数码,本科,5-10年,上海,高级软件测试工程师SH,10k-20k
今日头条,本科,不限,上海,Android开发（高级）工程师,20k-40k
蔚音电子,本科,1-3年,上海,UI设计师,6k-12k
卓梦芸创,大专,1-3年,上海,Android,8k-15k
纬创,本科,1-3年,上海,Android工程师,8k-14k
创壹科技,不限,1-3年,上海,UI设计师,10k-15k
岳游网络,本科,1-3年,上海,Unity 3d开发手机游戏工程师,8k-15k
纬创,本科,1-3年,上海,安卓开发,6k-11k
容易网,本科,1-3年,上海,嵌入式C/C++工程师(智能终端),16k-20k
纬创,本科,1-3年,上海,Android开发--上海,8k-14k
ACJ,大专,1-3年,上海,安卓中级偏系统,8k-12k
耘申科技,大专,1-3年,上海,技术服务工程师,10k-12k
上海希普,本科,1-3年,上海,Android开发工程师 安卓开发,10k-14k
上海微创软件,大专,1-3年,上海,壹钱包用户运营,5k-7k
宝德,本科,3-5年,上海,Android开发工程师,15k-25k
全数,大专,3-5年,上海,Android开发工程师,10k-20k
辰商软件,本科,1-3年,上海,技术经理,12k-20k
莽游网络,本科,3-5年,上海,Android ROM开发,15k-20k
上海汇业兴,本科,1-3年,上海,Java,5k-7k
点御数字,大专,1-3年,上海,U3D,10k-15k
晓燕物流,不限,不限,上海,招聘外卖配送员,6k-10k
晓燕物流,不限,不限,上海,招聘外卖配送员,6k-8k
晓燕物流,不限,不限,上海,招聘外卖配送员,6k-10k
晓燕物流,不限,不限,上海,招聘外卖配送员,6k-10k
runwell,本科,3-5年,上海,高级App开发工程师,15k-25k
runwell,本科,3-5年,上海,Android开发工程师,15k-25k
奇奇速联,本科,1-3年,上海,Android,7k-14k
邦伯,本科,1-3年,上海,Web前端+UI开发工程师,7k-10k
中通快递,本科,1-3年,上海,移动开发工程师（react native）,10k-20k
Waylens,本科,3-5年,上海,Android开发工程师,15k-20k
畅充科技,本科,3-5年,上海,安卓开发工程师,15k-25k
晓燕物流,不限,不限,上海,配送员,7k-10k
传音控股,本科,5-10年,上海,Android 高级应用开发工程师,20k-35k
传音控股,本科,5-10年,上海,手机ROM 高级研发工程师,15k-30k
游戏产品<你画我猜>,大专,1-3年,上海,Egret游戏开发工程师,10k-20k
兽耳科技,大专,3-5年,上海,Android高级研发工程师,18k-22k
吉贝克,本科,3-5年,上海,Android开发工程师,12k-17k
上海帆标科技信息公司,大专,不限,上海,外卖配送员,6k-9k
虎扑体育,本科,1-3年,上海,测试工程师,10k-15k
兽耳科技,大专,1-3年,上海,Android 测试工程师,9k-13k
上海赐云网络,本科,3-5年,上海,UI设计师,10k-20k
上海帆标科技信息公司,大专,1年以内,上海,外卖骑手,6k-9k
飞驰镁物,本科,5-10年,上海,自动化测试工程师（SME）,15k-25k
锐雅,大专,1-3年,上海,Cocos2d 开发工程师,10k-20k
爱客博,本科,3-5年,上海,交互界面UI/UX设计师,8k-12k
上海帆标科技信息公司,大专,1年以内,上海,人民广场外卖骑手,6k-9k
永利宝科技,大专,3-5年,上海,接口自动化测试工程师,15k-20k
万达信息,本科,1-3年,上海,ReactNative开发工程师 ,10k-15k
喜马拉雅FM,本科,5-10年,上海,测试主管,20k-25k
ThunderSoft,大专,1-3年,上海,Android系统工程师,10k-20k
上海柏定,大专,1-3年,上海,Python,9k-12k
元笛软件,本科,3-5年,上海,资深cocos2DX,15k-30k
北京字节跳动,本科,3-5年,上海,UI设计师,10k-20k
元笛软件,本科,1年以内,上海,COCOS2DX,8k-12k
富金通,本科,1-3年,上海,Android开发工程师,10k-20k
上海乐蜀网络,大专,5-10年,上海,U3D主程,25k-35k
中研久弋,本科,3-5年,上海,H5开发工程师-物流项目,13k-20k
中科创达,大专,5-10年,上海,Andorid系统工程师,15k-23k
中科创达,大专,1-3年,上海,Android 软件工程师,10k-20k
小果科技,本科,3-5年,上海,Android,10k-15k
舒加网络科技,大专,3-5年,上海,前端开发工程师,10k-15k
